project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key
nexus,Sprint 60 - Chinook,2,8.0,8.0,2016-01-05 20:02:13.214000+00:00,2016-01-19 20:02:00+00:00,8.0,13.0,1.0,['dsauble' 'plynch'],['jdillon' nan 'rseddon' 'alin'],4.0,2.0,4.0,2,1.3333333333333333,0.6666666666666666,52.0,2.5,0.4,4.0,nexus_Sprint 60 - Chinook
nexus,Sprint 61 - Föhn,9,2.0,58.0,2016-01-19 18:12:29.079000+00:00,2016-02-02 18:12:00+00:00,28.5,13.0,0.034482758620689655,['jtom' 'simpligility' 'mprescott' 'dwallace'],['plynch' 'dsauble'],2.0,4.0,2.0,4,0.6666666666666666,1.3333333333333333,53.0,2.5,0.4,0.5,nexus_Sprint 61 - Föhn
nexus,Sprint 61 - Chinook,5,1.0,1.0,2016-01-19 20:25:02.618000+00:00,2016-02-02 20:25:00+00:00,11.0,13.0,1.0,['plynch' 'dsauble'],['jtom' 'fmilens' 'krobinson'],3.0,2.0,3.0,2,1.2,0.8,54.0,2.25,0.4444444444444444,0.5,nexus_Sprint 61 - Chinook
nexus,Sprint 62 - Chinook,1,0.5,0.5,2016-02-02 19:39:40.661000+00:00,2016-02-16 19:39:00+00:00,0.5,13.0,1.0,[nan],['jtom' 'simpligility' 'mprescott' 'dwallace'],4.0,1.0,4.0,1,1.6,0.4,55.0,2.25,0.4444444444444444,0.5,nexus_Sprint 62 - Chinook
nexus,Sprint 63 - Föhn,11,6.5,19.5,2016-02-16 18:28:06.852000+00:00,2016-03-01 18:28:00+00:00,31.5,13.0,0.3333333333333333,['jtom' 'cstamas' 'fmilens' nan 'dwallace'],['alin' 'plynch' 'dwallace'],3.0,4.0,2.0,5,0.5,1.0,56.0,2.5,0.4,1.3,nexus_Sprint 63 - Föhn
nexus,Sprint 64 - Föhn,10,5.0,9.5,2016-03-01 18:06:28.385000+00:00,2016-03-15 18:06:00+00:00,18.5,13.0,0.5263157894736842,['jtom' 'dwallace'],['jtom' 'cstamas' 'fmilens' nan 'dwallace'],5.0,0.0,3.0,2,0.8571428571428571,0.0,57.0,1.75,0.5714285714285714,2.5,nexus_Sprint 64 - Föhn
nexus,Sprint 65 - Föhn,7,2.0,2.0,2016-03-15 17:00:14.509000+00:00,2016-03-29 17:00:00+00:00,10.0,13.0,1.0,['fmilens' 'krobinson' 'dwallace' 'jtom'],['jtom'],1.0,3.0,0.0,4,0.0,1.2,58.0,1.75,0.5714285714285714,0.5,nexus_Sprint 65 - Föhn
nexus,Sprint 65 - Chinook,1,0.5,0.5,2016-03-15 18:37:15.448000+00:00,2016-03-29 18:37:00+00:00,0.5,13.0,1.0,['jtom'],['jtom' 'dwallace'],2.0,0.0,1.0,1,0.6666666666666666,0.0,59.0,1.25,0.8,0.5,nexus_Sprint 65 - Chinook
nexus,Sprint 66 - Föhn,9,5.0,7.0,2016-03-29 17:03:59.379000+00:00,2016-04-12 17:03:00+00:00,6.0,13.0,0.7142857142857143,['dwallace' 'jtom' nan],['jtom' 'mprescott'],2.0,2.0,1.0,3,0.4,0.8,60.0,1.75,0.5714285714285714,1.6666666666666667,nexus_Sprint 66 - Föhn
nexus,Sprint 66 - Chinook,3,0.5,0.5,2016-03-29 18:52:53.947000+00:00,2016-04-12 18:52:00+00:00,1.5,13.0,1.0,['jtom' 'mprescott'],['fmilens' 'krobinson' 'dwallace' 'jtom'],4.0,1.0,3.0,2,1.0,0.3333333333333333,61.0,2.0,0.5,0.25,nexus_Sprint 66 - Chinook
nexus,Sprint 67 - Föhn,2,0.5,0.5,2016-04-12 16:56:31.672000+00:00,2016-04-26 16:56:00+00:00,2.5,13.0,1.0,['jtom'],['jtom'],1.0,0.0,0.0,1,0.0,0.0,62.0,1.0,1.0,0.5,nexus_Sprint 67 - Föhn
nexus,Sprint 68 - Föhn,1,1.0,1.0,2016-04-26 17:10:17.017000+00:00,2016-05-10 17:10:00+00:00,1.0,13.0,1.0,['jtom'],['jtom'],1.0,0.0,0.0,1,0.0,0.0,63.0,1.0,1.0,1.0,nexus_Sprint 68 - Föhn
timob,Sprint 2011-49,1,3.0,8.0,2011-12-03 21:29:08.571428572+00:00,2011-12-12 00:00:00+00:00,3.0,8.0,0.375,['jalter'],['pinnamuri'],1.0,1.0,1.0,1,1.0,1.0,1.0,3.0,0.3333333333333333,3.0,timob_Sprint 2011-49
timob,Sprint 2012-02,1,21.0,21.5,2011-12-12 00:00:00+00:00,2012-01-29 00:00:00+00:00,21.0,48.0,0.9767441860465116,['vduggal'],['jalter'],1.0,1.0,1.0,1,1.0,1.0,2.0,3.0,0.3333333333333333,21.0,timob_Sprint 2012-02
timob,Sprint 2012-03,1,8.0,17.0,2012-01-29 00:00:00+00:00,2012-02-12 00:00:00+00:00,8.0,14.0,0.47058823529411764,['jalter'],['vduggal'],1.0,1.0,1.0,1,1.0,1.0,3.0,3.0,0.3333333333333333,8.0,timob_Sprint 2012-03
timob,Sprint 2012-04,10,3.5,7.0,2012-02-12 00:00:00+00:00,2012-02-26 00:00:00+00:00,11.5,14.0,0.5,"['mculpepper' 'mstepanov' 'srahim' 'pwang' 'chaseculpepper22'
 'stephentramer' 'dtoth']",['jalter'],1.0,7.0,1.0,7,0.25,1.75,4.0,9.0,0.1111111111111111,0.5,timob_Sprint 2012-04
timob,Sprint 2012-05,6,6.0,6.0,2012-02-26 00:00:00+00:00,2012-03-11 00:00:00+00:00,10.0,14.0,1.0,['vduggal' 'srahim' 'mstepanov' 'pwang' 'mculpepper'],['jlemieux' 'dcampbell' 'fboisvert'],3.0,5.0,3.0,5,0.75,1.25,5.0,9.0,0.1111111111111111,1.2,timob_Sprint 2012-05
timob,Sprint 2012-06,3,1.0,13.5,2012-03-11 00:00:00+00:00,2012-03-25 00:00:00+00:00,3.0,14.0,0.07407407407407407,['joshroesslein' 'pwang' 'chaseculpepper22'],['dcampbell' 'hmovsisyan' 'penrique' 'fboisvert'],4.0,3.0,4.0,3,1.1428571428571428,0.8571428571428571,6.0,8.0,0.125,0.3333333333333333,timob_Sprint 2012-06
timob,Sprint 2012-07,16,15.0,24.0,2012-03-25 00:00:00+00:00,2012-04-08 00:00:00+00:00,23.0,14.0,0.625,"['vduggal' 'joshroesslein' 'stephentramer' 'hpham' 'mstepanov' 'srahim'
 'ngupta' 'chaseculpepper22']",['hmovsisyan' 'dcampbell' 'jlemieux' 'penrique'],4.0,8.0,4.0,8,0.6666666666666666,1.3333333333333333,7.0,13.0,0.07692307692307693,1.875,timob_Sprint 2012-07
timob,Sprint 2012-08,34,55.5,95.5,2012-04-08 00:00:00+00:00,2012-04-22 00:00:00+00:00,79.0,14.0,0.581151832460733,"['ayeung' 'blainhamon' 'srahim' 'stephentramer' 'vduggal' 'hpham' 'pwang'
 'ingo' 'mstepanov' 'joshroesslein' 'opiecyrus' 'billdawson']",['agalstyan' 'hmovsisyan' 'penrique'],3.0,12.0,3.0,12,0.4,1.6,8.0,16.0,0.0625,4.625,timob_Sprint 2012-08
timob,Sprint 2012-11 BB,10,1.0,51.0,2012-07-30 00:00:00+00:00,2012-08-12 00:00:00+00:00,80.0,13.0,0.0196078431372549,['hmovsisyan' 'dcampbell' 'penrique' 'agalstyan' 'jlemieux'],['ingo' 'billdawson' 'opiecyrus'],3.0,5.0,3.0,5,0.75,1.25,9.0,9.0,0.1111111111111111,0.2,timob_Sprint 2012-11 BB
timob,Sprint 2012-13 BB,7,0.5,14.0,2012-08-26 00:00:00+00:00,2012-09-09 00:00:00+00:00,17.0,14.0,0.03571428571428571,['penrique' 'jlemieux' 'hmovsisyan' 'dlifshitz'],['opiecyrus'],1.0,4.0,1.0,4,0.4,1.6,10.0,6.0,0.16666666666666666,0.125,timob_Sprint 2012-13 BB
timob,2012 Sprint 24,1,16.0,32.0,2012-11-19 00:00:00+00:00,2012-12-03 00:00:00+00:00,16.0,14.0,0.5,['cbarber'],['mstepanov'],1.0,1.0,1.0,1,1.0,1.0,11.0,3.0,0.3333333333333333,16.0,timob_2012 Sprint 24
timob,2013 Sprint 02,4,16.0,116.0,2012-12-31 00:00:00+00:00,2013-01-28 00:00:00+00:00,102.0,28.0,0.13793103448275862,['cbarber' 'penrique' 'rmcmahon' 'hpham'],['cng'],1.0,4.0,1.0,4,0.4,1.6,12.0,6.0,0.16666666666666666,4.0,timob_2013 Sprint 02
timob,2013 Sprint 03,3,6.0,180.0,2013-01-28 00:00:00+00:00,2013-02-11 00:00:00+00:00,86.0,14.0,0.03333333333333333,['ayeung' 'ingo' 'joshroesslein'],['cbarber'],1.0,3.0,1.0,3,0.5,1.5,13.0,5.0,0.2,2.0,timob_2013 Sprint 03
timob,2013 Sprint 04,6,22.0,504.0,2013-02-11 00:00:00+00:00,2013-02-25 00:00:00+00:00,126.0,14.0,0.04365079365079365,['cbarber' 'sunila' 'joshroesslein' 'rmcmahon'],['ayeung'],1.0,4.0,1.0,4,0.4,1.6,14.0,6.0,0.16666666666666666,5.5,timob_2013 Sprint 04
timob,2013 Sprint 07,5,10.0,80.0,2013-03-25 00:00:00+00:00,2013-04-08 00:00:00+00:00,146.0,14.0,0.125,['rmcmahon' 'joshroesslein'],['rmcmahon' 'joshroesslein' 'penrique'],3.0,0.0,1.0,2,0.4,0.0,15.0,2.0,0.5,5.0,timob_2013 Sprint 07
timob,2013 Sprint 08,4,10.0,80.0,2013-04-08 00:00:00+00:00,2013-04-22 00:00:00+00:00,112.0,14.0,0.125,['hpham' 'joshroesslein' 'rmcmahon'],['rmcmahon' 'joshroesslein'],2.0,1.0,0.0,3,0.0,0.4,16.0,2.0,0.5,3.3333333333333335,timob_2013 Sprint 08
timob,2013 Sprint 16,4,8.0,56.0,2013-07-29 00:00:00+00:00,2013-08-12 00:00:00+00:00,31.0,14.0,0.14285714285714285,['cbarber' 'rmcmahon' 'ingo' 'pwang'],['csullivan'],1.0,4.0,1.0,4,0.4,1.6,17.0,6.0,0.16666666666666666,2.0,timob_2013 Sprint 16
timob,2013 Sprint 18,14,78.0,376.0,2013-08-12 00:00:00+00:00,2013-09-06 00:00:00+00:00,138.0,25.0,0.2074468085106383,['cbarber' 'csullivan'],['cbarber'],1.0,1.0,0.0,2,0.0,0.6666666666666666,18.0,2.0,0.5,39.0,timob_2013 Sprint 18
timob,2013 Sprint 21,25,6.0,89.0,2013-10-04 00:00:00+00:00,2013-10-18 00:00:00+00:00,158.0,14.0,0.06741573033707865,['cbarber' 'sdowse'],['csullivan'],1.0,2.0,1.0,2,0.6666666666666666,1.3333333333333333,19.0,4.0,0.25,3.0,timob_2013 Sprint 21
timob,2013 Sprint 23,11,66.0,188.0,2013-11-01 00:00:00+00:00,2013-11-15 00:00:00+00:00,97.0,14.0,0.35106382978723405,['cbarber' 'pinnamuri' 'sunila' 'hpham' 'csullivan'],['cbarber'],1.0,4.0,0.0,5,0.0,1.3333333333333333,20.0,5.0,0.2,13.2,timob_2013 Sprint 23
timob,2013 Sprint 24,3,15.0,37.0,2013-11-15 00:00:00+00:00,2013-11-29 00:00:00+00:00,27.0,14.0,0.40540540540540543,['cbarber'],['pinnamuri'],1.0,1.0,1.0,1,1.0,1.0,21.0,3.0,0.3333333333333333,15.0,timob_2013 Sprint 24
timob,2014 Sprint 05,1,16.0,32.0,2014-01-17 00:00:00+00:00,2014-03-14 00:00:00+00:00,16.0,56.0,0.5,['mlangston'],['cbarber'],1.0,1.0,1.0,1,1.0,1.0,22.0,3.0,0.3333333333333333,16.0,timob_2014 Sprint 05
tistud,2012 Sprint 03,12,96.0,136.0,2012-01-31 00:00:00+00:00,2012-02-10 00:00:00+00:00,115.0,10.0,0.7058823529411765,['cwilliams' 'sgibly' 'klindsey' 'mxia' 'nhuynh'],['mxia' 'ingo' 'nle' 'sgibly' 'cwilliams'],5.0,2.0,2.0,5,0.4,0.4,1.0,1.8,0.5555555555555556,19.2,tistud_2012 Sprint 03
tistud,2012 Sprint 04,15,93.0,101.0,2012-02-10 00:00:00+00:00,2012-02-24 00:00:00+00:00,118.0,14.0,0.9207920792079208,['mxia' 'cwilliams' 'sgibly' 'ingo' 'nle' 'klindsey'],['cwilliams' 'sgibly' 'klindsey' 'mxia' 'nhuynh'],5.0,2.0,1.0,6,0.18181818181818182,0.36363636363636365,2.0,1.6,0.625,15.5,tistud_2012 Sprint 04
tistud,2012 Sprint 05,35,257.0,347.0,2012-02-24 00:00:00+00:00,2012-03-09 00:00:00+00:00,285.0,14.0,0.7406340057636888,['cwilliams' 'mxia' 'klindsey' 'ingo' 'nle' 'sgibly'],['mxia' 'cwilliams' 'sgibly' 'ingo' 'nle' 'klindsey'],6.0,0.0,0.0,6,0.0,0.0,3.0,1.0,1.0,42.833333333333336,tistud_2012 Sprint 05
tistud,2012 Sprint 06,57,274.0,324.0,2012-03-09 00:00:00+00:00,2012-03-23 00:00:00+00:00,359.0,14.0,0.845679012345679,['ingo' 'mxia' 'nle' 'sgibly' 'cwilliams' 'klindsey' 'ikucheinyk'],['cwilliams' 'mxia' 'klindsey' 'ingo' 'nle' 'sgibly'],6.0,1.0,0.0,7,0.0,0.15384615384615385,4.0,1.2,0.8333333333333334,39.142857142857146,tistud_2012 Sprint 06
tistud,2012 Sprint 07,28,132.0,185.0,2012-03-23 00:00:00+00:00,2012-04-06 00:00:00+00:00,171.0,14.0,0.7135135135135136,['ingo' 'nle' 'mxia' 'sgibly' 'cwilliams'],['ingo' 'mxia' 'nle' 'sgibly' 'cwilliams' 'klindsey' 'ikucheinyk'],7.0,0.0,2.0,5,0.3333333333333333,0.0,5.0,1.4,0.7142857142857143,26.4,tistud_2012 Sprint 07
tistud,2012 Sprint 08,26,147.0,184.0,2012-04-06 00:00:00+00:00,2012-04-20 00:00:00+00:00,176.0,14.0,0.7989130434782609,['cwilliams' 'ingo' 'mxia' 'sgibly' 'nle' 'klindsey'],['ingo' 'nle' 'mxia' 'sgibly' 'cwilliams'],5.0,1.0,0.0,6,0.0,0.18181818181818182,6.0,1.2,0.8333333333333334,24.5,tistud_2012 Sprint 08
tistud,2012 Sprint 10,16,101.0,257.0,2012-04-20 00:00:00+00:00,2012-05-21 00:00:00+00:00,109.0,31.0,0.39299610894941633,['nle' 'sgibly' 'ingo' 'cwilliams'],['nle' 'sgibly' 'mxia' 'cwilliams' 'ingo'],5.0,0.0,1.0,4,0.2222222222222222,0.0,7.0,1.2,0.8333333333333334,25.25,tistud_2012 Sprint 10
tistud,2012 Sprint 11,15,18.0,18.0,2012-05-31 00:00:00+00:00,2012-06-04 00:00:00+00:00,117.0,4.0,1.0,['mxia' 'ingo' 'cwilliams' 'fzadrozny' 'nle' 'sgibly'],['nle' 'sgibly' 'ingo' 'cwilliams'],4.0,2.0,0.0,6,0.0,0.4,8.0,1.4,0.7142857142857143,3.0,tistud_2012 Sprint 11
tistud,2012 Sprint 12,29,185.0,214.0,2012-06-04 00:00:00+00:00,2012-06-15 00:00:00+00:00,245.0,11.0,0.8644859813084113,['mxia' 'sgibly' 'cwilliams' 'nle' 'ingo' 'pinnamuri' 'fzadrozny'],['mxia' 'ingo' 'cwilliams' 'fzadrozny' 'nle' 'sgibly'],6.0,1.0,0.0,7,0.0,0.15384615384615385,9.0,1.2,0.8333333333333334,26.428571428571427,tistud_2012 Sprint 12
tistud,2012 Sprint 13,19,93.0,106.0,2012-06-15 00:00:00+00:00,2012-06-29 00:00:00+00:00,156.0,14.0,0.8773584905660378,['sgibly' 'nle' 'mxia' 'ingo' 'dhyde'],['mxia' 'sgibly' 'cwilliams' 'nle' 'ingo' 'pinnamuri' 'fzadrozny'],7.0,1.0,3.0,5,0.5,0.16666666666666666,10.0,1.8,0.5555555555555556,18.6,tistud_2012 Sprint 13
tistud,2012 Sprint 14,29,165.0,388.0,2012-06-29 00:00:00+00:00,2012-07-27 00:00:00+00:00,184.0,28.0,0.4252577319587629,['mxia' 'nle' 'cwilliams' 'ingo' 'sgibly'],['sgibly' 'nle' 'mxia' 'ingo' 'dhyde'],5.0,1.0,1.0,5,0.2,0.2,11.0,1.4,0.7142857142857143,33.0,tistud_2012 Sprint 14
tistud,2012 Sprint 15,21,21.0,21.0,2012-07-27 00:00:00+00:00,2012-07-30 00:00:00+00:00,207.0,3.0,1.0,['ingo' 'mxia' 'sgibly' 'cwilliams' 'fzadrozny' 'cheadley' 'nle'],['mxia' 'nle' 'cwilliams' 'ingo' 'sgibly'],5.0,2.0,0.0,7,0.0,0.3333333333333333,12.0,1.4,0.7142857142857143,3.0,tistud_2012 Sprint 15
tistud,2012 Sprint 16,40,209.0,233.0,2012-07-30 00:00:00+00:00,2012-08-13 00:00:00+00:00,217.0,14.0,0.8969957081545065,['mxia' 'sgibly' 'ingo' 'nle' 'cwilliams'],['ingo' 'mxia' 'sgibly' 'cwilliams' 'fzadrozny' 'cheadley' 'nle'],7.0,0.0,2.0,5,0.3333333333333333,0.0,13.0,1.4,0.7142857142857143,41.8,tistud_2012 Sprint 16
tistud,2012 Sprint 17,26,145.0,171.0,2012-08-13 00:00:00+00:00,2012-08-27 00:00:00+00:00,161.0,14.0,0.847953216374269,['sgibly' 'ingo' 'mxia' 'nle' 'cwilliams' 'sdavis'],['mxia' 'sgibly' 'ingo' 'nle' 'cwilliams'],5.0,1.0,0.0,6,0.0,0.18181818181818182,14.0,1.2,0.8333333333333334,24.166666666666668,tistud_2012 Sprint 17
tistud,2012 Sprint 18,21,137.0,211.0,2012-08-27 00:00:00+00:00,2012-09-10 00:00:00+00:00,164.0,14.0,0.6492890995260664,['sgibly' 'cwilliams' 'mxia' 'ingo'],['sgibly' 'ingo' 'mxia' 'nle' 'cwilliams' 'sdavis'],6.0,0.0,2.0,4,0.4,0.0,15.0,1.4,0.7142857142857143,34.25,tistud_2012 Sprint 18
tistud,2012 Sprint 19,35,130.0,143.0,2012-09-10 00:00:00+00:00,2012-09-24 00:00:00+00:00,214.0,14.0,0.9090909090909091,['mxia' 'cwilliams' 'nle' 'sgibly'],['sgibly' 'cwilliams' 'mxia' 'ingo'],4.0,1.0,1.0,4,0.25,0.25,16.0,1.4,0.7142857142857143,32.5,tistud_2012 Sprint 19
tistud,2012 Sprint 20,45,223.0,299.0,2012-09-24 00:00:00+00:00,2012-10-08 00:00:00+00:00,291.0,14.0,0.745819397993311,['nle' 'pinnamuri' 'mxia' 'cwilliams' 'sgibly'],['mxia' 'cwilliams' 'nle' 'sgibly'],4.0,1.0,0.0,5,0.0,0.2222222222222222,17.0,1.2,0.8333333333333334,44.6,tistud_2012 Sprint 20
tistud,2012 Sprint 21,61,302.0,394.0,2012-10-08 00:00:00+00:00,2012-10-22 00:00:00+00:00,373.0,14.0,0.766497461928934,['nle' 'sgibly' 'cwilliams' 'mxia' 'pinnamuri'],['nle' 'pinnamuri' 'mxia' 'cwilliams' 'sgibly'],5.0,0.0,0.0,5,0.0,0.0,18.0,1.0,1.0,60.4,tistud_2012 Sprint 21
tistud,2012 Sprint 22,43,229.0,299.0,2012-10-22 00:00:00+00:00,2012-11-05 00:00:00+00:00,266.0,14.0,0.7658862876254181,['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],['nle' 'sgibly' 'cwilliams' 'mxia' 'pinnamuri'],5.0,0.0,0.0,5,0.0,0.0,19.0,1.0,1.0,45.8,tistud_2012 Sprint 22
tistud,2012 Sprint 23,45,206.0,250.0,2012-11-05 00:00:00+00:00,2012-11-19 00:00:00+00:00,263.0,14.0,0.824,['sgibly' 'pinnamuri' 'mxia' 'cwilliams' 'nle'],['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],5.0,0.0,0.0,5,0.0,0.0,20.0,1.0,1.0,41.2,tistud_2012 Sprint 23
tistud,2012 Sprint 24,46,207.0,231.0,2012-11-19 00:00:00+00:00,2012-12-03 00:00:00+00:00,254.0,14.0,0.8961038961038961,['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],['sgibly' 'pinnamuri' 'mxia' 'cwilliams' 'nle'],5.0,0.0,0.0,5,0.0,0.0,21.0,1.0,1.0,41.4,tistud_2012 Sprint 24
tistud,2012 Sprint 25,68,345.0,402.0,2012-12-03 00:00:00+00:00,2012-12-17 00:00:00+00:00,389.0,14.0,0.8582089552238806,['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle' 'ingo'],['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],5.0,1.0,0.0,6,0.0,0.18181818181818182,22.0,1.2,0.8333333333333334,57.5,tistud_2012 Sprint 25
tistud,2012 Sprint 26,33,164.0,226.0,2012-12-17 00:00:00+00:00,2012-12-31 00:00:00+00:00,211.0,14.0,0.7256637168141593,['mxia' 'sgibly' 'pinnamuri' 'nle' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle' 'ingo'],6.0,0.0,1.0,5,0.18181818181818182,0.0,23.0,1.2,0.8333333333333334,32.8,tistud_2012 Sprint 26
tistud,2013 Sprint 01,37,195.0,274.0,2012-12-31 00:00:00+00:00,2013-01-14 00:00:00+00:00,239.0,14.0,0.7116788321167883,['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle'],['mxia' 'sgibly' 'pinnamuri' 'nle' 'cwilliams'],5.0,0.0,0.0,5,0.0,0.0,24.0,1.0,1.0,39.0,tistud_2013 Sprint 01
tistud,2013 Sprint 02,25,104.0,149.0,2013-01-14 00:00:00+00:00,2013-01-28 00:00:00+00:00,183.0,14.0,0.697986577181208,['pinnamuri' 'mxia' 'sgibly' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle'],5.0,0.0,1.0,4,0.2222222222222222,0.0,25.0,1.2,0.8333333333333334,26.0,tistud_2013 Sprint 02
tistud,2013 Sprint 03,29,162.0,178.0,2013-01-28 00:00:00+00:00,2013-02-11 00:00:00+00:00,204.0,14.0,0.9101123595505618,['cwilliams' 'mxia' 'nle' 'sgibly' 'pinnamuri'],['pinnamuri' 'mxia' 'sgibly' 'cwilliams'],4.0,1.0,0.0,5,0.0,0.2222222222222222,26.0,1.2,0.8333333333333334,32.4,tistud_2013 Sprint 03
tistud,2013 Sprint 04,26,157.0,183.0,2013-02-11 00:00:00+00:00,2013-02-25 00:00:00+00:00,165.0,14.0,0.8579234972677595,['nle' 'mxia' 'cwilliams' 'pinnamuri'],['cwilliams' 'mxia' 'nle' 'sgibly' 'pinnamuri'],5.0,0.0,1.0,4,0.2222222222222222,0.0,27.0,1.2,0.8333333333333334,39.25,tistud_2013 Sprint 04
tistud,2013 Sprint 05,17,62.0,99.0,2013-02-25 00:00:00+00:00,2013-03-11 00:00:00+00:00,80.0,14.0,0.6262626262626263,['mxia' 'nle' 'pinnamuri' 'sgibly' 'cwilliams' 'lokeshchdhry'],['nle' 'mxia' 'cwilliams' 'pinnamuri'],4.0,2.0,0.0,6,0.0,0.4,28.0,1.4,0.7142857142857143,10.333333333333334,tistud_2013 Sprint 05
tistud,2013 Sprint 06,24,109.0,179.0,2013-03-11 00:00:00+00:00,2013-03-25 00:00:00+00:00,151.0,14.0,0.6089385474860335,['cwilliams' 'mxia' 'sgibly' 'pinnamuri'],['mxia' 'nle' 'pinnamuri' 'sgibly' 'cwilliams' 'lokeshchdhry'],6.0,0.0,2.0,4,0.4,0.0,29.0,1.4,0.7142857142857143,27.25,tistud_2013 Sprint 06
tistud,2013 Sprint 07,51,224.0,250.0,2013-03-25 00:00:00+00:00,2013-04-08 00:00:00+00:00,292.0,14.0,0.896,['mxia' 'sgibly' 'pinnamuri' 'cwilliams' 'nle'],['cwilliams' 'mxia' 'sgibly' 'pinnamuri'],4.0,1.0,0.0,5,0.0,0.2222222222222222,30.0,1.2,0.8333333333333334,44.8,tistud_2013 Sprint 07
tistud,2013 Sprint 08,39,180.0,247.0,2013-04-08 00:00:00+00:00,2013-04-22 00:00:00+00:00,222.0,14.0,0.728744939271255,['sgibly' 'cwilliams' 'mxia' 'pinnamuri' 'nle'],['mxia' 'sgibly' 'pinnamuri' 'cwilliams' 'nle'],5.0,0.0,0.0,5,0.0,0.0,31.0,1.0,1.0,36.0,tistud_2013 Sprint 08
tistud,2013 Sprint 09,27,94.0,117.0,2013-04-22 00:00:00+00:00,2013-05-06 00:00:00+00:00,130.0,14.0,0.8034188034188035,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['sgibly' 'cwilliams' 'mxia' 'pinnamuri' 'nle'],5.0,0.0,1.0,4,0.2222222222222222,0.0,32.0,1.2,0.8333333333333334,23.5,tistud_2013 Sprint 09
tistud,2013 Sprint 10,32,125.0,157.0,2013-05-06 00:00:00+00:00,2013-05-20 00:00:00+00:00,156.0,14.0,0.7961783439490446,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,33.0,1.0,1.0,31.25,tistud_2013 Sprint 10
tistud,2013 Sprint 11,16,72.0,149.0,2013-05-20 00:00:00+00:00,2013-06-03 00:00:00+00:00,72.0,14.0,0.48322147651006714,['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,34.0,1.0,1.0,18.0,tistud_2013 Sprint 11
tistud,2013 Sprint 12,41,127.0,193.0,2013-06-03 00:00:00+00:00,2013-06-17 00:00:00+00:00,218.0,14.0,0.6580310880829016,['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],4.0,0.0,0.0,4,0.0,0.0,35.0,1.0,1.0,31.75,tistud_2013 Sprint 12
tistud,2013 Sprint 13,40,136.0,149.0,2013-06-17 00:00:00+00:00,2013-07-01 00:00:00+00:00,225.0,14.0,0.912751677852349,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],4.0,0.0,0.0,4,0.0,0.0,36.0,1.0,1.0,34.0,tistud_2013 Sprint 13
tistud,2013 Sprint 14,21,70.0,117.0,2013-07-01 00:00:00+00:00,2013-07-15 00:00:00+00:00,93.0,14.0,0.5982905982905983,['mxia' 'pinnamuri' 'cwilliams' 'sgibly'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,37.0,1.0,1.0,17.5,tistud_2013 Sprint 14
tistud,2013 Sprint 15,18,73.0,103.0,2013-07-15 00:00:00+00:00,2013-07-29 00:00:00+00:00,89.0,14.0,0.7087378640776699,['pinnamuri' 'cwilliams' 'mxia' 'sgibly'],['mxia' 'pinnamuri' 'cwilliams' 'sgibly'],4.0,0.0,0.0,4,0.0,0.0,38.0,1.0,1.0,18.25,tistud_2013 Sprint 15
tistud,2013 Sprint 16,31,109.0,119.0,2013-07-29 00:00:00+00:00,2013-08-12 00:00:00+00:00,165.0,14.0,0.9159663865546218,['mxia' 'cwilliams' 'sgibly' 'pinnamuri'],['pinnamuri' 'cwilliams' 'mxia' 'sgibly'],4.0,0.0,0.0,4,0.0,0.0,39.0,1.0,1.0,27.25,tistud_2013 Sprint 16
tistud,2013 Sprint 17,38,167.0,194.0,2013-08-12 00:00:00+00:00,2013-08-23 00:00:00+00:00,218.0,11.0,0.8608247422680413,['sgibly' 'mxia' 'kkolipaka' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'sgibly' 'pinnamuri'],4.0,1.0,0.0,5,0.0,0.2222222222222222,40.0,1.2,0.8333333333333334,33.4,tistud_2013 Sprint 17
