project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key,sigma_velocity,sigma_focusfactor,zone_velocity,zone_focusfactor
nexus,Sprint 32,13,4.5,71.0,2014-12-09 19:42:38.599000+00:00,2014-12-23 19:42:00+00:00,92.0,13.0,0.06338028169014084,['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],['rseddon' 'alin' 'mprescott' 'jdillon'],4.0,2.0,0.0,6,0.0,0.1,25.0,1.5,0.6666666666666666,0.75,nexus_Sprint 32,-0.6689371669540928,-1.4889375847956674,N,N
nexus,Sprint 33,11,8.0,25.5,2014-12-23 20:41:50.512000+00:00,2015-01-06 20:41:00+00:00,83.0,13.0,0.3137254901960784,['rseddon' 'cwilper' 'mprescott' 'alin' 'jtom' 'jdillon' nan],['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],6.0,1.0,0.0,7,0.0,0.038461538461538464,26.0,1.25,0.8,1.1428571428571428,nexus_Sprint 33,-0.11734905370757343,0.0,N,N
nexus,Sprint 34,28,30.5,81.0,2015-01-06 19:54:33.001000+00:00,2015-01-20 19:54:00+00:00,129.5,13.0,0.3765432098765432,"['jtom' 'cstamas' 'jdillon' nan 'rseddon' 'cwilper' 'mprescott' 'plynch'
 'alin']",['rseddon' 'cwilper' 'mprescott' 'alin' 'jtom' 'jdillon' nan],7.0,2.0,0.0,9,0.0,0.0625,27.0,1.5,0.6666666666666666,3.388888888888889,nexus_Sprint 34,1.306062529275089,0.3736107608433982,N,N
nexus,Sprint 35,38,9.0,72.5,2015-01-20 20:46:02.352000+00:00,2015-02-03 20:46:00+00:00,87.0,13.0,0.12413793103448276,"['cwilper' 'mprescott' 'krobinson' 'jtom' 'dsauble' nan 'rseddon' 'plynch'
 'alin']","['jtom' 'cstamas' 'jdillon' nan 'rseddon' 'cwilper' 'mprescott' 'plynch'
 'alin']",9.0,2.0,2.0,9,0.05555555555555555,0.05555555555555555,28.0,2.0,0.5,1.0,nexus_Sprint 35,-0.2922112910854739,-1.1275791700989433,N,N
nexus,Sprint 36,9,17.0,74.5,2015-02-03 20:05:54.113000+00:00,2015-02-17 20:05:00+00:00,33.0,13.0,0.22818791946308725,['jtom' nan 'alin' 'jdillon' 'rseddon'],"['cwilper' 'mprescott' 'krobinson' 'jtom' 'dsauble' nan 'rseddon' 'plynch'
 'alin']",9.0,1.0,5.0,5,0.17857142857142858,0.03571428571428571,29.0,2.5,0.4,3.4,nexus_Sprint 36,1.3103490193822995,-0.5087379332584582,N,N
nexus,Sprint 37,16,6.0,17.5,2015-02-17 20:08:52.022000+00:00,2015-03-03 20:08:00+00:00,69.5,13.0,0.3428571428571429,['mprescott' 'rseddon' 'alin' 'dsauble' 'jtom' nan],['jtom' nan 'alin' 'jdillon' 'rseddon'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909093,30.0,1.75,0.5714285714285714,1.0,nexus_Sprint 37,-0.2922112910854739,0.17326160469830956,N,N
nexus,Sprint 38,15,24.5,68.0,2015-03-03 20:06:39.965000+00:00,2015-03-17 18:00:00+00:00,67.0,13.0,0.3602941176470588,['alin' 'jtom' 'mprescott' 'krobinson' 'cwilper' nan 'rseddon'],['mprescott' 'rseddon' 'alin' 'dsauble' 'jtom' nan],6.0,2.0,1.0,7,0.038461538461538464,0.07692307692307693,31.0,1.75,0.5714285714285714,3.5,nexus_Sprint 38,1.3483088238455416,0.2769686709720568,N,N
nexus,Sprint 39,10,2.5,8.5,2015-03-17 19:00:40.317000+00:00,2015-03-31 19:00:00+00:00,30.0,13.0,0.29411764705882354,['jtom' 'krobinson' 'alin' 'rseddon'],['alin' 'jtom' 'mprescott' 'krobinson' 'cwilper' nan 'rseddon'],7.0,0.0,3.0,4,0.13636363636363635,0.0,32.0,1.75,0.5714285714285714,0.625,nexus_Sprint 39,-0.9076911761544582,-0.11661838777770803,N,N
nexus,Sprint 40,9,7.5,20.5,2015-03-31 18:59:05.893000+00:00,2015-04-14 18:59:00+00:00,16.5,13.0,0.36585365853658536,['jtom' 'krobinson' 'alin' 'rseddon'],[nan 'cstamas' 'jdillon' 'alin' 'rseddon' 'plynch'],6.0,2.0,4.0,4,0.2,0.1,33.0,2.5,0.4,1.875,nexus_Sprint 40,0.5309653002858392,0.3100342504334191,N,N
nexus,Sprint 41,44,26.0,86.0,2015-04-14 19:17:02.078000+00:00,2015-04-28 19:17:00+00:00,58.5,13.0,0.3023255813953488,['jtom' 'mprescott' 'dsauble' nan 'alin' 'krobinson' 'jdillon' 'rseddon'],['jtom' 'krobinson' 'alin' 'rseddon'],4.0,4.0,0.0,8,0.0,0.16666666666666666,34.0,2.0,0.5,3.25,nexus_Sprint 41,1.2512628366537695,-0.06780138824285363,N,N
nexus,Sprint 42,36,32.5,64.0,2015-04-28 19:23:38.705000+00:00,2015-05-12 19:23:00+00:00,73.5,13.0,0.5078125,['jtom' 'jdillon' 'alin' nan 'mprescott'],['jtom' 'mprescott' 'dsauble' nan 'alin' 'krobinson' 'jdillon' 'rseddon'],8.0,0.0,3.0,5,0.1153846153846154,0.0,35.0,1.75,0.5714285714285714,6.5,nexus_Sprint 42,2.1589540128082274,1.1543398227684076,N,N
nexus,Sprint 43,36,28.5,66.5,2015-05-12 19:44:46.599000+00:00,2015-05-26 19:44:00+00:00,75.0,13.0,0.42857142857142855,['jtom' 'dsauble' 'krobinson' 'alin' nan 'jdillon'],['jtom' 'jdillon' 'alin' nan 'mprescott'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909093,36.0,1.75,0.5714285714285714,4.75,nexus_Sprint 43,1.7482126775021007,0.6830505569837187,N,N
nexus,Sprint 44,21,8.5,21.5,2015-05-26 19:27:03.949000+00:00,2015-06-09 19:27:00+00:00,29.0,13.0,0.3953488372093023,['jtom' 'bradbeck' 'plynch' 'alin' 'krobinson'],['jtom' 'dsauble' 'krobinson' 'alin' nan 'jdillon'],6.0,2.0,3.0,5,0.13636363636363635,0.09090909090909093,37.0,2.25,0.4444444444444444,1.7,nexus_Sprint 44,0.4026578432278414,0.48545793981883134,N,N
nexus,Sprint 45,26,21.5,62.5,2015-06-09 19:29:38.867000+00:00,2015-06-23 19:29:00+00:00,42.5,13.0,0.344,['jtom' nan 'krobinson'],['jtom' 'bradbeck' 'plynch' 'alin' 'krobinson'],5.0,1.0,3.0,3,0.1875,0.0625,38.0,2.0,0.5,7.166666666666668,nexus_Sprint 45,2.2868136936408003,0.18005879072878117,N,N
nexus,Sprint 46,18,13.0,29.5,2015-06-23 18:47:38.937000+00:00,2015-07-07 18:47:00+00:00,51.0,13.0,0.4406779661016949,['jtom' 'mprescott' 'alin' nan],['jtom' nan 'krobinson'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,39.0,1.75,0.5714285714285714,3.25,nexus_Sprint 46,1.2512628366537695,0.7550546462895678,N,N
nexus,Sprint 47,24,3.5,36.5,2015-07-07 19:29:55.516000+00:00,2015-07-21 19:29:00+00:00,29.5,13.0,0.0958904109589041,"['jtom' 'cstamas' 'msurani' 'mprescott' 'rseddon' 'plynch' nan 'bradbeck'
 'alin']",['jtom' 'mprescott' 'alin' nan],4.0,5.0,0.0,9,0.0,0.19230769230769232,40.0,2.25,0.4444444444444444,0.3888888888888889,nexus_Sprint 47,-1.5290041290350531,-1.295582362845497,N,N
nexus,Sprint 48,8,11.0,317.0,2015-07-21 19:59:56.200000+00:00,2015-08-04 19:59:00+00:00,18.0,13.0,0.03470031545741325,['jtom' 'mprescott' nan],"['jtom' 'cstamas' 'msurani' 'mprescott' 'rseddon' 'plynch' nan 'bradbeck'
 'alin']",9.0,0.0,6.0,3,0.25,0.0,41.0,2.5,0.4,3.6666666666666665,nexus_Sprint 48,1.409227787221038,-1.6595127673982375,N,N
nexus,Sprint 49,9,2.5,13.5,2015-08-04 18:41:38.916000+00:00,2015-08-18 18:41:00+00:00,76.5,13.0,0.1851851851851852,['jtom' 'mprescott'],['jtom' 'mprescott' nan],3.0,0.0,1.0,2,0.1,0.0,42.0,1.25,0.8,1.25,nexus_Sprint 49,0.0,-0.7644983198760864,N,N
nexus,Sprint 50,15,16.0,64.5,2015-08-18 20:17:28.855000+00:00,2015-09-01 20:17:00+00:00,96.0,13.0,0.248062015503876,['jtom' 'dsauble'],[nan 'cstamas' 'alin' 'jdillon'],4.0,2.0,4.0,2,0.3333333333333333,0.16666666666666666,43.0,2.5,0.4,8.0,nexus_Sprint 50,2.4308622373779003,-0.39053599627883634,N,N
nexus,Sprint 51,14,10.5,38.0,2015-09-08 19:09:24.582000+00:00,2015-09-15 19:09:00+00:00,117.0,6.0,0.27631578947368424,['jtom' 'dsauble'],['jtom' 'dsauble'],2.0,0.0,0.0,2,0.0,0.0,44.0,1.0,1.0,5.25,nexus_Sprint 51,1.8792741241313813,-0.2224956082601008,N,N
nexus,Sprint 52,17,12.5,24.5,2015-09-15 19:05:23.412000+00:00,2015-09-29 19:05:00+00:00,116.0,13.0,0.5102040816326531,['jtom' 'dsauble' nan],['jtom' 'dsauble'],2.0,1.0,0.0,3,0.0,0.1,45.0,1.25,0.8,4.166666666666667,nexus_Sprint 52,1.576628343108551,1.1685638448745854,N,N
nexus,Sprint 53,10,6.0,15.0,2015-09-29 20:04:32.368000+00:00,2015-10-13 20:04:00+00:00,77.0,13.0,0.4,['dsauble' 'jtom' nan],['jtom' 'dsauble' nan],3.0,0.0,0.0,3,0.0,0.0,46.0,1.0,1.0,2.0,nexus_Sprint 53,0.6154798850689841,0.5131209062219159,N,N
nexus,Sprint 54,13,4.0,7.0,2015-10-13 19:53:01.323000+00:00,2015-10-27 19:53:00+00:00,26.0,13.0,0.5714285714285714,['plynch' 'jtom' 'dsauble' 'fmilens'],['dsauble' 'jtom' nan],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,47.0,1.75,0.5714285714285714,1.0,nexus_Sprint 54,-0.2922112910854739,1.532698810792735,N,N
nexus,Sprint 55,9,0.5,8.5,2015-10-27 20:11:05.682000+00:00,2015-11-10 20:11:00+00:00,27.0,13.0,0.05882352941176471,['jtom' 'dsauble' 'krobinson'],['plynch' 'jtom' 'dsauble' 'fmilens'],4.0,1.0,2.0,3,0.14285714285714285,0.07142857142857142,48.0,1.75,0.5714285714285714,0.16666666666666666,nexus_Sprint 55,-2.6385589436802297,-1.5160390411102052,N,N
nexus,Sprint 56,5,1.5,3.0,2015-11-10 20:36:10.958000+00:00,2015-11-24 20:36:00+00:00,22.0,13.0,0.5,['jtom' 'dsauble'],['jtom' 'dsauble' 'krobinson'],3.0,0.0,1.0,2,0.1,0.0,49.0,1.25,0.8,0.75,nexus_Sprint 56,-0.6689371669540928,1.1078746838882272,N,N
nexus,Sprint 57,3,0.5,8.5,2015-11-24 21:07:53.450000+00:00,2015-12-08 21:07:00+00:00,9.0,13.0,0.05882352941176471,['mprescott' 'jtom'],['jtom' 'dsauble'],2.0,1.0,1.0,2,0.125,0.125,50.0,1.5,0.6666666666666666,0.25,nexus_Sprint 57,-2.10759364339439,-1.5160390411102052,N,N
nexus,Sprint 60 - Föhn,8,5.0,20.0,2016-01-05 18:08:23.909000+00:00,2016-01-19 18:08:00+00:00,19.0,13.0,0.25,['jtom' 'fmilens' 'krobinson'],['dsauble' 'plynch'],2.0,3.0,2.0,3,0.2,0.3,51.0,2.25,0.4444444444444444,1.6666666666666667,nexus_Sprint 60 - Föhn,0.37672587586861883,-0.3790097602775513,N,N
nexus,Sprint 60 - Chinook,2,8.0,8.0,2016-01-05 20:02:13.214000+00:00,2016-01-19 20:02:00+00:00,8.0,13.0,1.0,['dsauble' 'plynch'],['jdillon' nan 'rseddon' 'alin'],4.0,2.0,4.0,2,0.3333333333333333,0.16666666666666666,52.0,2.5,0.4,4.0,nexus_Sprint 60 - Chinook,1.5231710612234421,4.081643572219784,N,D+
nexus,Sprint 61 - Föhn,9,2.0,58.0,2016-01-19 18:12:29.079000+00:00,2016-02-02 18:12:00+00:00,28.5,13.0,0.03448275862068965,['jtom' 'simpligility' 'mprescott' 'dwallace'],['plynch' 'dsauble'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,53.0,2.5,0.4,0.5,nexus_Sprint 61 - Föhn,-1.199902467239932,-1.6608066949032223,N,N
nexus,Sprint 61 - Chinook,5,1.0,1.0,2016-01-19 20:25:02.618000+00:00,2016-02-02 20:25:00+00:00,11.0,13.0,1.0,['plynch' 'dsauble'],['jtom' 'fmilens' 'krobinson'],3.0,2.0,3.0,2,0.3,0.2,54.0,2.25,0.4444444444444444,0.5,nexus_Sprint 61 - Chinook,-1.199902467239932,4.081643572219784,N,D+
nexus,Sprint 62 - Chinook,1,0.5,0.5,2016-02-02 19:39:40.661000+00:00,2016-02-16 19:39:00+00:00,0.5,13.0,1.0,[nan],['jtom' 'simpligility' 'mprescott' 'dwallace'],4.0,1.0,4.0,1,0.4,0.1,55.0,2.25,0.4444444444444444,0.5,nexus_Sprint 62 - Chinook,-1.199902467239932,4.081643572219784,N,D+
nexus,Sprint 63 - Föhn,11,6.5,19.5,2016-02-16 18:28:06.852000+00:00,2016-03-01 18:28:00+00:00,31.5,13.0,0.3333333333333333,['jtom' 'cstamas' 'fmilens' nan 'dwallace'],['alin' 'plynch' 'dwallace'],3.0,4.0,2.0,5,0.125,0.25,56.0,2.5,0.4,1.3,nexus_Sprint 63 - Föhn,0.051360369413837224,0.11661838777770803,N,N
nexus,Sprint 64 - Föhn,10,5.0,9.5,2016-03-01 18:06:28.385000+00:00,2016-03-15 18:06:00+00:00,18.5,13.0,0.5263157894736842,['jtom' 'dwallace'],['jtom' 'cstamas' 'fmilens' nan 'dwallace'],5.0,0.0,3.0,2,0.21428571428571427,0.0,57.0,1.75,0.5714285714285714,2.5,nexus_Sprint 64 - Föhn,0.9076911761544582,1.2643888359056774,N,N
nexus,Sprint 65 - Föhn,7,2.0,2.0,2016-03-15 17:00:14.509000+00:00,2016-03-29 17:00:00+00:00,10.0,13.0,1.0,['fmilens' 'krobinson' 'dwallace' 'jtom'],['jtom'],1.0,3.0,0.0,4,0.0,0.3,58.0,1.75,0.5714285714285714,0.5,nexus_Sprint 65 - Föhn,-1.199902467239932,4.081643572219784,N,D+
nexus,Sprint 65 - Chinook,1,0.5,0.5,2016-03-15 18:37:15.448000+00:00,2016-03-29 18:37:00+00:00,0.5,13.0,1.0,['jtom'],['jtom' 'dwallace'],2.0,0.0,1.0,1,0.16666666666666666,0.0,59.0,1.25,0.8,0.5,nexus_Sprint 65 - Chinook,-1.199902467239932,4.081643572219784,N,D+
nexus,Sprint 66 - Föhn,9,5.0,7.0,2016-03-29 17:03:59.379000+00:00,2016-04-12 17:03:00+00:00,6.0,13.0,0.7142857142857143,['dwallace' 'jtom' nan],['jtom' 'mprescott'],2.0,2.0,1.0,3,0.1,0.2,60.0,1.75,0.5714285714285714,1.6666666666666667,nexus_Sprint 66 - Föhn,0.37672587586861883,2.3823470646017517,N,N
nexus,Sprint 66 - Chinook,3,0.5,0.5,2016-03-29 18:52:53.947000+00:00,2016-04-12 18:52:00+00:00,1.5,13.0,1.0,['jtom' 'mprescott'],['fmilens' 'krobinson' 'dwallace' 'jtom'],4.0,1.0,3.0,2,0.25,0.08333333333333333,61.0,2.0,0.5,0.25,nexus_Sprint 66 - Chinook,-2.10759364339439,4.081643572219784,N,D+
nexus,Sprint 67 - Föhn,2,0.5,0.5,2016-04-12 16:56:31.672000+00:00,2016-04-26 16:56:00+00:00,2.5,13.0,1.0,['jtom'],['jtom'],1.0,0.0,0.0,1,0.0,0.0,62.0,1.0,1.0,0.5,nexus_Sprint 67 - Föhn,-1.199902467239932,4.081643572219784,N,D+
nexus,Sprint 68 - Föhn,1,1.0,1.0,2016-04-26 17:10:17.017000+00:00,2016-05-10 17:10:00+00:00,1.0,13.0,1.0,['jtom'],['jtom'],1.0,0.0,0.0,1,0.0,0.0,63.0,1.0,1.0,1.0,nexus_Sprint 68 - Föhn,-0.2922112910854739,4.081643572219784,N,D+
timob,Sprint 2011-49,1,3.0,8.0,2011-12-03 21:29:08.571428572+00:00,2011-12-12 00:00:00+00:00,3.0,8.0,0.375,['jalter'],['pinnamuri'],1.0,1.0,1.0,1,0.25,0.25,1.0,3.0,0.3333333333333333,3.0,timob_Sprint 2011-49,-0.21913386705633411,1.032527472527472,N,N
timob,Sprint 2012-02,1,21.0,21.5,2011-12-12 00:00:00+00:00,2012-01-29 00:00:00+00:00,21.0,48.0,0.9767441860465116,['vduggal'],['jalter'],1.0,1.0,1.0,1,0.25,0.25,2.0,3.0,0.3333333333333333,21.0,timob_Sprint 2012-02,1.9506809510149572,7.521842576028621,N,D+
timob,Sprint 2012-03,1,8.0,17.0,2012-01-29 00:00:00+00:00,2012-02-12 00:00:00+00:00,8.0,14.0,0.4705882352941176,['jalter'],['vduggal'],1.0,1.0,1.0,1,0.25,0.25,3.0,3.0,0.3333333333333333,8.0,timob_Sprint 2012-03,0.8745537568125432,2.063367808661925,N,N
timob,Sprint 2012-04,10,3.5,7.0,2012-02-12 00:00:00+00:00,2012-02-26 00:00:00+00:00,11.5,14.0,0.5,"['mculpepper' 'mstepanov' 'srahim' 'pwang' 'chaseculpepper22'
 'stephentramer' 'dtoth']",['jalter'],1.0,7.0,1.0,7,0.0625,0.4375,4.0,9.0,0.1111111111111111,0.5,timob_Sprint 2012-04,-2.2170607747493745,2.38054945054945,N,N
timob,Sprint 2012-05,6,6.0,6.0,2012-02-26 00:00:00+00:00,2012-03-11 00:00:00+00:00,10.0,14.0,1.0,['vduggal' 'srahim' 'mstepanov' 'pwang' 'mculpepper'],['jlemieux' 'dcampbell' 'fboisvert'],3.0,5.0,3.0,5,0.1875,0.3125,5.0,9.0,0.1111111111111111,1.2,timob_Sprint 2012-05,-1.240856894014767,7.7726373626373615,N,D+
timob,Sprint 2012-06,3,1.0,13.5,2012-03-11 00:00:00+00:00,2012-03-25 00:00:00+00:00,3.0,14.0,0.07407407407407407,['joshroesslein' 'pwang' 'chaseculpepper22'],['dcampbell' 'hmovsisyan' 'penrique' 'fboisvert'],4.0,3.0,4.0,3,0.2857142857142857,0.21428571428571427,6.0,8.0,0.125,0.3333333333333333,timob_Sprint 2012-06,-2.6691804166614563,-2.2127106227106226,N,N
timob,Sprint 2012-07,16,15.0,24.0,2012-03-25 00:00:00+00:00,2012-04-08 00:00:00+00:00,23.0,14.0,0.625,"['vduggal' 'joshroesslein' 'stephentramer' 'hpham' 'mstepanov' 'srahim'
 'ngupta' 'chaseculpepper22']",['hmovsisyan' 'dcampbell' 'jlemieux' 'penrique'],4.0,8.0,4.0,8,0.16666666666666666,0.3333333333333333,7.0,13.0,0.07692307692307693,1.875,timob_Sprint 2012-07,-0.7432181058788604,3.7285714285714278,N,D+
timob,Sprint 2012-08,34,55.5,95.5,2012-04-08 00:00:00+00:00,2012-04-22 00:00:00+00:00,79.0,14.0,0.5811518324607329,"['ayeung' 'blainhamon' 'srahim' 'stephentramer' 'vduggal' 'hpham' 'pwang'
 'ingo' 'mstepanov' 'joshroesslein' 'opiecyrus' 'billdawson']",['agalstyan' 'hmovsisyan' 'penrique'],3.0,12.0,3.0,12,0.1,0.4,8.0,16.0,0.0625,4.625,timob_Sprint 2012-08,0.26353739113781727,3.2557050802600522,N,D+
timob,Sprint 2012-11 BB,10,1.0,51.0,2012-07-30 00:00:00+00:00,2012-08-12 00:00:00+00:00,80.0,13.0,0.0196078431372549,['hmovsisyan' 'dcampbell' 'penrique' 'agalstyan' 'jlemieux'],['ingo' 'billdawson' 'opiecyrus'],3.0,5.0,3.0,5,0.1875,0.3125,9.0,9.0,0.1111111111111111,0.2,timob_Sprint 2012-11 BB,-3.238783801707808,-2.8000840336134454,D-,N
timob,Sprint 2012-13 BB,7,0.5,14.0,2012-08-26 00:00:00+00:00,2012-09-09 00:00:00+00:00,17.0,14.0,0.03571428571428571,['penrique' 'jlemieux' 'hmovsisyan' 'dlifshitz'],['opiecyrus'],1.0,4.0,1.0,4,0.1,0.4,10.0,6.0,0.16666666666666666,0.125,timob_Sprint 2012-13 BB,-3.7628680405303334,-2.6263893249607535,D-,N
timob,2012 Sprint 24,1,16.0,32.0,2012-11-19 00:00:00+00:00,2012-12-03 00:00:00+00:00,16.0,14.0,0.5,['cbarber'],['mstepanov'],1.0,1.0,1.0,1,0.25,0.25,11.0,3.0,0.3333333333333333,16.0,timob_2012 Sprint 24,1.647457389703023,2.38054945054945,N,N
timob,2013 Sprint 02,4,16.0,116.0,2012-12-31 00:00:00+00:00,2013-01-28 00:00:00+00:00,102.0,28.0,0.13793103448275862,['cbarber' 'penrique' 'rmcmahon' 'hpham'],['cng'],1.0,4.0,1.0,4,0.1,0.4,12.0,6.0,0.16666666666666666,4.0,timob_2013 Sprint 02,0.1016501239220639,-1.5240659340659342,N,N
timob,2013 Sprint 03,3,6.0,180.0,2013-01-28 00:00:00+00:00,2013-02-11 00:00:00+00:00,86.0,14.0,0.03333333333333333,['ayeung' 'ingo' 'joshroesslein'],['cbarber'],1.0,3.0,1.0,3,0.125,0.375,13.0,5.0,0.2,2.0,timob_2013 Sprint 03,-0.6712535089684156,-2.6520659340659343,N,N
timob,2013 Sprint 04,6,22.0,504.0,2013-02-11 00:00:00+00:00,2013-02-25 00:00:00+00:00,126.0,14.0,0.04365079365079365,['cbarber' 'sunila' 'joshroesslein' 'rmcmahon'],['ayeung'],1.0,4.0,1.0,4,0.1,0.4,14.0,6.0,0.16666666666666666,5.5,timob_2013 Sprint 04,0.4567464910315844,-2.5408006279434847,N,N
timob,2013 Sprint 07,5,10.0,80.0,2013-03-25 00:00:00+00:00,2013-04-08 00:00:00+00:00,146.0,14.0,0.125,['rmcmahon' 'joshroesslein'],['rmcmahon' 'joshroesslein' 'penrique'],3.0,0.0,1.0,2,0.1,0.0,15.0,2.0,0.5,5.0,timob_2013 Sprint 07,0.35046951799001724,-1.6635164835164835,N,N
timob,2013 Sprint 08,4,10.0,80.0,2013-04-08 00:00:00+00:00,2013-04-22 00:00:00+00:00,112.0,14.0,0.125,['hpham' 'joshroesslein' 'rmcmahon'],['rmcmahon' 'joshroesslein'],2.0,1.0,0.0,3,0.0,0.1,16.0,2.0,0.5,3.333333333333333,timob_2013 Sprint 08,-0.10165012392206416,-1.6635164835164835,N,N
timob,2013 Sprint 16,4,8.0,56.0,2013-07-29 00:00:00+00:00,2013-08-12 00:00:00+00:00,31.0,14.0,0.14285714285714285,['cbarber' 'rmcmahon' 'ingo' 'pwang'],['csullivan'],1.0,4.0,1.0,4,0.1,0.4,17.0,6.0,0.16666666666666666,2.0,timob_2013 Sprint 16,-0.6712535089684156,-1.4709419152276297,N,N
timob,2013 Sprint 18,14,78.0,376.0,2013-08-12 00:00:00+00:00,2013-09-06 00:00:00+00:00,138.0,25.0,0.2074468085106383,['cbarber' 'csullivan'],['cbarber'],1.0,1.0,0.0,2,0.0,0.16666666666666666,18.0,2.0,0.5,39.0,timob_2013 Sprint 18,2.640949434387138,-0.7743956043956046,N,N
timob,2013 Sprint 21,25,6.0,89.0,2013-10-04 00:00:00+00:00,2013-10-18 00:00:00+00:00,158.0,14.0,0.06741573033707865,['cbarber' 'sdowse'],['csullivan'],1.0,2.0,1.0,2,0.16666666666666666,0.3333333333333333,19.0,4.0,0.25,3.0,timob_2013 Sprint 21,-0.21913386705633411,-2.2845153722681815,N,N
timob,2013 Sprint 23,11,66.0,188.0,2013-11-01 00:00:00+00:00,2013-11-15 00:00:00+00:00,97.0,14.0,0.35106382978723405,['cbarber' 'pinnamuri' 'sunila' 'hpham' 'csullivan'],['cbarber'],1.0,4.0,0.0,5,0.0,0.3333333333333333,20.0,5.0,0.2,13.2,timob_2013 Sprint 23,1.432950371766192,0.7743956043956041,N,N
timob,2013 Sprint 24,3,15.0,37.0,2013-11-15 00:00:00+00:00,2013-11-29 00:00:00+00:00,27.0,14.0,0.40540540540540543,['cbarber'],['pinnamuri'],1.0,1.0,1.0,1,0.25,0.25,21.0,3.0,0.3333333333333333,15.0,timob_2013 Sprint 24,1.5754927927925784,1.3604247104247102,N,N
timob,2014 Sprint 05,1,16.0,32.0,2014-01-17 00:00:00+00:00,2014-03-14 00:00:00+00:00,16.0,56.0,0.5,['mlangston'],['cbarber'],1.0,1.0,1.0,1,0.25,0.25,22.0,3.0,0.3333333333333333,16.0,timob_2014 Sprint 05,1.647457389703023,2.38054945054945,N,N
tistud,2012 Sprint 03,12,96.0,136.0,2012-01-31 00:00:00+00:00,2012-02-10 00:00:00+00:00,115.0,10.0,0.7058823529411765,['cwilliams' 'sgibly' 'klindsey' 'mxia' 'nhuynh'],['mxia' 'ingo' 'nle' 'sgibly' 'cwilliams'],5.0,2.0,2.0,5,0.1,0.1,1.0,1.8,0.5555555555555556,19.2,tistud_2012 Sprint 03,-1.1911679999999998,-0.8468418533018585,N,N
tistud,2012 Sprint 04,15,93.0,101.0,2012-02-10 00:00:00+00:00,2012-02-24 00:00:00+00:00,118.0,14.0,0.9207920792079208,['mxia' 'cwilliams' 'sgibly' 'ingo' 'nle' 'klindsey'],['cwilliams' 'sgibly' 'klindsey' 'mxia' 'nhuynh'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909093,2.0,1.6,0.625,15.5,tistud_2012 Sprint 04,-1.5250559999999995,1.168691160433673,N,N
tistud,2012 Sprint 05,35,257.0,347.0,2012-02-24 00:00:00+00:00,2012-03-09 00:00:00+00:00,285.0,14.0,0.7406340057636888,['cwilliams' 'mxia' 'klindsey' 'ingo' 'nle' 'sgibly'],['mxia' 'cwilliams' 'sgibly' 'ingo' 'nle' 'klindsey'],6.0,0.0,0.0,6,0.0,0.0,3.0,1.0,1.0,42.833333333333336,tistud_2012 Sprint 05,0.9415040000000002,-0.5209231302994756,N,N
tistud,2012 Sprint 06,57,274.0,324.0,2012-03-09 00:00:00+00:00,2012-03-23 00:00:00+00:00,359.0,14.0,0.8456790123456791,['ingo' 'mxia' 'nle' 'sgibly' 'cwilliams' 'klindsey' 'ikucheinyk'],['cwilliams' 'mxia' 'klindsey' 'ingo' 'nle' 'sgibly'],6.0,1.0,0.0,7,0.0,0.038461538461538464,4.0,1.2,0.8333333333333334,39.142857142857146,tistud_2012 Sprint 06,0.6084754285714289,0.4642425128379616,N,N
tistud,2012 Sprint 07,28,132.0,185.0,2012-03-23 00:00:00+00:00,2012-04-06 00:00:00+00:00,171.0,14.0,0.7135135135135136,['ingo' 'nle' 'mxia' 'sgibly' 'cwilliams'],['ingo' 'mxia' 'nle' 'sgibly' 'cwilliams' 'klindsey' 'ikucheinyk'],7.0,0.0,2.0,5,0.08333333333333333,0.0,5.0,1.4,0.7142857142857143,26.4,tistud_2012 Sprint 07,-0.5414399999999999,-0.7752729376745983,N,N
tistud,2012 Sprint 08,26,147.0,184.0,2012-04-06 00:00:00+00:00,2012-04-20 00:00:00+00:00,176.0,14.0,0.7989130434782609,['cwilliams' 'ingo' 'mxia' 'sgibly' 'nle' 'klindsey'],['ingo' 'nle' 'mxia' 'sgibly' 'cwilliams'],5.0,1.0,0.0,6,0.0,0.045454545454545456,6.0,1.2,0.8333333333333334,24.5,tistud_2012 Sprint 08,-0.7128959999999998,0.02564740684161048,N,N
